gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
cel-miR-67-3p,1400.487897862953,-2.4869165394650197,0.7545904202604399,-3.295717083986679,0.0009817082408244862,0.024818551899475138
cel-miR-67-5p,56.462923219408175,-0.9154099252734994,0.6020324538917845,-1.5205325217202403,0.1283771914990372,0.4399593333664921
cel-miR-70-3p,516.0572782449443,1.1411292953823955,0.821362466192973,1.3893126875781727,0.16473768745818085,0.4694590969228415
cel-miR-70-5p,3.249344166904519,-1.5878512879043059,1.0541981980980166,-1.506217038474459,0.13201146688819626,0.44722733167774725
cel-miR-71-3p,1.9353052036035348,0.11620147153293887,1.2003702977275397,0.09680468748095791,0.9228815013495963,0.9794452062710232
cel-miR-71-5p,14349.734207693891,0.2566797964182524,0.5067013312456444,0.5065702033725589,0.6124564196480556,0.8201170361106456
cel-miR-72-3p,103.18479753650665,-0.7494122802824766,0.59216207280483,-1.2655526496873002,0.20567328750097907,0.49338400427508367
cel-miR-72-5p,22565.28639459053,0.16264157305614343,0.5551925878138171,0.2929462255549511,0.769563255073182,0.9116339047137876
cel-miR-73-3p,20323.053698402062,0.35635769358529734,0.5381060248221345,0.6622443852084499,0.5078146128159221,0.7686931329205982
cel-miR-73-5p,75.99006171117111,-0.6336692117868198,0.6757893856703575,-0.9376726317745342,0.3484126726939338,0.6428428779443205
cel-miR-74-3p,4601.762824579302,-0.2434509041800927,0.5343284675013239,-0.4556203140711186,0.6486630327678867,0.8401973928371446
cel-miR-74-5p,34.14143948508552,-1.0239816469025154,0.7262269529927561,-1.410002262629778,0.1585390148052992,0.45941025442328687
cel-miR-75-3p,137.43280320626508,-0.5192604632285714,0.8590036345743602,-0.6044915787648175,0.5455168663631196,0.7831680705768731
cel-miR-75-5p,103.09655703598445,0.13946323517392473,0.564353397919402,0.24712039599315416,0.8048150494387197,0.9193894141157597
cel-miR-76-3p,467.2576515793387,-1.083874853563142,0.5419728765173244,-1.9998691826204247,0.04551439165791427,0.2953258733552347
cel-miR-76-5p,1.5190547790908668,-0.05941149769023152,1.356679385841997,-0.04379184817742249,0.9650703250643047,0.9891219219506425
cel-miR-77-3p,29.63884643869587,-3.185284820604421,0.8633113759433773,-3.6896129361480083,0.0002245955076105541,0.009236490250484038
cel-miR-77-5p,12.861417620207169,-0.33613485694489925,0.7112267946206151,-0.4726127579659051,0.6364894787318403,0.831151833509686
cel-miR-78,287.3451539816175,0.3721606123620226,0.47332679718914766,0.7862656721996288,0.4317118589977746,0.7224431932115907
cel-miR-785-3p,42.02263282196574,-0.4794408867322579,0.7274113690519916,-0.6591055723491035,0.5098279776322416,0.7686931329205982
cel-miR-786-3p,60.23692835411498,-0.22833364579843718,0.5735663371934903,-0.39809457248780233,0.6905604750046372,0.8698904738969985
cel-miR-787-3p,87.19300244342007,-0.878360009233618,0.7942945374935748,-1.1058366484620614,0.2687972292701187,0.5449470246129274
cel-miR-788-3p,16.96099709016899,-1.3729080617389973,0.7906601838211723,-1.7364072326291757,0.08249185431433112,0.3777301991221966
cel-miR-788-5p,126.98651142649913,-0.1757919859525492,0.6969574111457554,-0.2522277303337056,0.8008650451211539,0.9193894141157597
cel-miR-789-2-5p,108.00200799088758,-0.8673792914503732,0.6714720515713211,-1.2917578466901294,0.19644101762139907,0.482306677592838
cel-miR-789-3p,1773.0588512655431,1.4648451660017479,0.687560866993193,2.130495256962101,0.033130746977921434,0.24772763081218527
cel-miR-789-5p,45.8927432627049,1.1040843445402704,0.6946093983762648,1.5895038954572223,0.11194667528826949,0.40922729077600734
